country,format,match,opponent,result,margin,date,ground,home_away,matches,won_flag,lost_flag,tied_flag,no_result_flag,month,year,period
Philippines,T20I,Indonesia v Philippines,Indonesia,Lost,10 wickets,2023-12-23,Udayana Cricket Ground,Neutral,1,0,1,0,0,12,2023,2023-12
Indonesia,T20I,Indonesia v Philippines,Philippines,Won,20 runs,2023-12-23,Udayana Cricket Ground,Neutral,1,1,0,0,0,12,2023,2023-12
Philippines,T20I,Indonesia v Philippines,Indonesia,Lost,20 runs,2023-12-23,Udayana Cricket Ground,Neutral,1,0,1,0,0,12,2023,2023-12
Indonesia,T20I,Indonesia v Philippines,Philippines,Lost,8 wickets,2023-12-24,Udayana Cricket Ground,Neutral,1,0,1,0,0,12,2023,2023-12
Philippines,T20I,Indonesia v Philippines,Indonesia,Won,8 wickets,2023-12-24,Udayana Cricket Ground,Neutral,1,1,0,0,0,12,2023,2023-12
Indonesia,T20I,Indonesia v Philippines,Philippines,Tied,Tie,2023-12-24,Udayana Cricket Ground,Neutral,1,0,0,1,0,12,2023,2023-12
Philippines,T20I,Indonesia v Philippines,Indonesia,Tied,Tie,2023-12-24,Udayana Cricket Ground,Neutral,1,0,0,1,0,12,2023,2023-12
Indonesia,T20I,Indonesia v Philippines,Philippines,Lost,7 wickets,2023-12-26,Udayana Cricket Ground,Neutral,1,0,1,0,0,12,2023,2023-12
Philippines,T20I,Indonesia v Philippines,Indonesia,Won,7 wickets,2023-12-26,Udayana Cricket Ground,Neutral,1,1,0,0,0,12,2023,2023-12
Bangladesh,T20I,Bangladesh v New Zealand,New Zealand,Won,5 wickets,2023-12-27,"McLean Park, Napier",Neutral,1,1,0,0,0,12,2023,2023-12
New Zealand,T20I,Bangladesh v New Zealand,Bangladesh,Lost,5 wickets,2023-12-27,"McLean Park, Napier",Neutral,1,0,1,0,0,12,2023,2023-12
Bangladesh,T20I,Bangladesh v New Zealand,New Zealand,No Result,No Result,2023-12-29,"Bay Oval, Mount Maunganui",Neutral,1,0,0,0,1,12,2023,2023-12
New Zealand,T20I,Bangladesh v New Zealand,Bangladesh,No Result,No Result,2023-12-29,"Bay Oval, Mount Maunganui",Neutral,1,0,0,0,1,12,2023,2023-12
Bangladesh,T20I,Bangladesh v New Zealand,New Zealand,Lost,17 runs,2023-12-31,"Bay Oval, Mount Maunganui",Neutral,1,0,1,0,0,12,2023,2023-12
New Zealand,T20I,Bangladesh v New Zealand,Bangladesh,Won,17 runs,2023-12-31,"Bay Oval, Mount Maunganui",Neutral,1,1,0,0,0,12,2023,2023-12
New Zealand,T20I,New Zealand v Pakistan,Pakistan,Won,46 runs,2024-01-12,"Eden Park, Auckland",Neutral,1,1,0,0,0,1,2024,2024-01
Pakistan,T20I,New Zealand v Pakistan,New Zealand,Lost,46 runs,2024-01-12,"Eden Park, Auckland",Neutral,1,0,1,0,0,1,2024,2024-01
New Zealand,T20I,New Zealand v Pakistan,Pakistan,Won,21 runs,2024-01-14,"Seddon Park, Hamilton",Neutral,1,1,0,0,0,1,2024,2024-01
Pakistan,T20I,New Zealand v Pakistan,New Zealand,Lost,21 runs,2024-01-14,"Seddon Park, Hamilton",Neutral,1,0,1,0,0,1,2024,2024-01
Sri Lanka,T20I,Sri Lanka v Zimbabwe,Zimbabwe,Won,3 wickets,2024-01-14,"R Premadasa Stadium, Colombo",Neutral,1,1,0,0,0,1,2024,2024-01
Zimbabwe,T20I,Sri Lanka v Zimbabwe,Sri Lanka,Lost,3 wickets,2024-01-14,"R Premadasa Stadium, Colombo",Neutral,1,0,1,0,0,1,2024,2024-01
Sri Lanka,T20I,Sri Lanka v Zimbabwe,Zimbabwe,Lost,4 wickets,2024-01-16,"R Premadasa Stadium, Colombo",Neutral,1,0,1,0,0,1,2024,2024-01
Zimbabwe,T20I,Sri Lanka v Zimbabwe,Sri Lanka,Won,4 wickets,2024-01-16,"R Premadasa Stadium, Colombo",Neutral,1,1,0,0,0,1,2024,2024-01
New Zealand,T20I,New Zealand v Pakistan,Pakistan,Won,45 runs,2024-01-17,"University Oval, Dunedin",Neutral,1,1,0,0,0,1,2024,2024-01
Pakistan,T20I,New Zealand v Pakistan,New Zealand,Lost,45 runs,2024-01-17,"University Oval, Dunedin",Neutral,1,0,1,0,0,1,2024,2024-01
Sri Lanka,T20I,Sri Lanka v Zimbabwe,Zimbabwe,Won,9 wickets,2024-01-18,"R Premadasa Stadium, Colombo",Neutral,1,1,0,0,0,1,2024,2024-01
Zimbabwe,T20I,Sri Lanka v Zimbabwe,Sri Lanka,Lost,9 wickets,2024-01-18,"R Premadasa Stadium, Colombo",Neutral,1,0,1,0,0,1,2024,2024-01
New Zealand,T20I,New Zealand v Pakistan,Pakistan,Won,7 wickets,2024-01-19,"Hagley Oval, Christchurch",Neutral,1,1,0,0,0,1,2024,2024-01
Pakistan,T20I,New Zealand v Pakistan,New Zealand,Lost,7 wickets,2024-01-19,"Hagley Oval, Christchurch",Neutral,1,0,1,0,0,1,2024,2024-01
New Zealand,T20I,New Zealand v Pakistan,Pakistan,Lost,42 runs,2024-01-21,"Hagley Oval, Christchurch",Neutral,1,0,1,0,0,1,2024,2024-01
Pakistan,T20I,New Zealand v Pakistan,New Zealand,Won,42 runs,2024-01-21,"Hagley Oval, Christchurch",Neutral,1,1,0,0,0,1,2024,2024-01
Cambodia,T20I,Cambodia v Myanmar,Myanmar,Won,7 wickets,2024-01-27,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,1,2024,2024-01
Myanmar,T20I,Cambodia v Myanmar,Cambodia,Lost,7 wickets,2024-01-27,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,1,2024,2024-01
Cambodia,T20I,Cambodia v China,China,Won,93 runs,2024-01-28,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,1,2024,2024-01
China,T20I,Cambodia v China,Cambodia,Lost,93 runs,2024-01-28,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,1,2024,2024-01
Bhutan,T20I,Bhutan v Indonesia,Indonesia,Lost,16 runs,2024-02-01,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Indonesia,T20I,Bhutan v Indonesia,Bhutan,Won,16 runs,2024-02-01,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Maldives,T20I,Maldives v Singapore,Singapore,Lost,41 runs,2024-02-02,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Singapore,T20I,Maldives v Singapore,Maldives,Won,41 runs,2024-02-02,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Japan,T20I,Japan v Thailand,Thailand,Won,46 runs,2024-02-02,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Thailand,T20I,Japan v Thailand,Japan,Lost,46 runs,2024-02-02,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Bhutan,T20I,Bhutan v Saudi Arabia,Saudi Arabia,Lost,8 wickets,2024-02-03,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Saudi Arabia,T20I,Bhutan v Saudi Arabia,Bhutan,Won,8 wickets,2024-02-03,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Cambodia,T20I,Cambodia v Indonesia,Indonesia,Won,6 wickets,2024-02-03,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Indonesia,T20I,Cambodia v Indonesia,Cambodia,Lost,6 wickets,2024-02-03,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Singapore,T20I,Singapore v Thailand,Thailand,Lost,7 wickets,2024-02-04,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Thailand,T20I,Singapore v Thailand,Singapore,Won,7 wickets,2024-02-04,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Japan,T20I,Japan v Maldives,Maldives,Won,42 runs,2024-02-04,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Maldives,T20I,Japan v Maldives,Japan,Lost,42 runs,2024-02-04,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Indonesia,T20I,Indonesia v Saudi Arabia,Saudi Arabia,Lost,82 runs,2024-02-05,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Saudi Arabia,T20I,Indonesia v Saudi Arabia,Indonesia,Won,82 runs,2024-02-05,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Japan,T20I,Japan v Singapore,Singapore,Lost,34 runs,2024-02-06,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Singapore,T20I,Japan v Singapore,Japan,Won,34 runs,2024-02-06,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Maldives,T20I,Maldives v Thailand,Thailand,Lost,8 wickets,2024-02-06,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Thailand,T20I,Maldives v Thailand,Maldives,Won,8 wickets,2024-02-06,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Indonesia,T20I,Indonesia v Thailand,Thailand,Lost,7 wickets,2024-02-07,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Thailand,T20I,Indonesia v Thailand,Indonesia,Won,7 wickets,2024-02-07,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Bhutan,T20I,Bhutan v Maldives,Maldives,Lost,32 runs,2024-02-07,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Maldives,T20I,Bhutan v Maldives,Bhutan,Won,32 runs,2024-02-07,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Australia,T20I,Australia v West Indies,West Indies,Won,11 runs,2024-02-09,"Bellerive Oval, Hobart",Neutral,1,1,0,0,0,2,2024,2024-02
West Indies,T20I,Australia v West Indies,Australia,Lost,11 runs,2024-02-09,"Bellerive Oval, Hobart",Neutral,1,0,1,0,0,2,2024,2024-02
Japan,T20I,Japan v Saudi Arabia,Saudi Arabia,Lost,10 wickets,2024-02-09,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Saudi Arabia,T20I,Japan v Saudi Arabia,Japan,Won,10 wickets,2024-02-09,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Cambodia,T20I,Cambodia v Singapore,Singapore,Won,6 wickets,2024-02-09,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Singapore,T20I,Cambodia v Singapore,Cambodia,Lost,6 wickets,2024-02-09,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Australia,T20I,Australia v West Indies,West Indies,Won,34 runs,2024-02-11,Adelaide Oval,Neutral,1,1,0,0,0,2,2024,2024-02
West Indies,T20I,Australia v West Indies,Australia,Lost,34 runs,2024-02-11,Adelaide Oval,Neutral,1,0,1,0,0,2,2024,2024-02
Japan,T20I,Japan v Singapore,Singapore,Lost,8 wickets,2024-02-11,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Singapore,T20I,Japan v Singapore,Japan,Won,8 wickets,2024-02-11,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Cambodia,T20I,Cambodia v Saudi Arabia,Saudi Arabia,Lost,5 wickets,2024-02-11,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Saudi Arabia,T20I,Cambodia v Saudi Arabia,Cambodia,Won,5 wickets,2024-02-11,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Bhutan,T20I,Bhutan v Thailand,Thailand,Lost,10 wickets,2024-02-12,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Thailand,T20I,Bhutan v Thailand,Bhutan,Won,10 wickets,2024-02-12,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Maldives,T20I,Maldives v Saudi Arabia,Saudi Arabia,Lost,98 runs,2024-02-12,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Saudi Arabia,T20I,Maldives v Saudi Arabia,Maldives,Won,98 runs,2024-02-12,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Australia,T20I,Australia v West Indies,West Indies,Lost,37 runs,2024-02-13,Perth Stadium,Neutral,1,0,1,0,0,2,2024,2024-02
West Indies,T20I,Australia v West Indies,Australia,Won,37 runs,2024-02-13,Perth Stadium,Neutral,1,1,0,0,0,2,2024,2024-02
Saudi Arabia,T20I,Saudi Arabia v Thailand,Thailand,Won,5 wickets,2024-02-13,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Thailand,T20I,Saudi Arabia v Thailand,Saudi Arabia,Lost,5 wickets,2024-02-13,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Bhutan,T20I,Bhutan v Maldives,Maldives,Lost,9 wickets,2024-02-13,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Maldives,T20I,Bhutan v Maldives,Bhutan,Won,9 wickets,2024-02-13,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
China,T20I,China v Hong Kong,Hong Kong,Lost,123 runs,2024-02-14,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,0,1,0,0,2,2024,2024-02
Hong Kong,T20I,China v Hong Kong,China,Won,123 runs,2024-02-14,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,1,0,0,0,2,2024,2024-02
Hong Kong,T20I,Hong Kong v Japan,Japan,Won,7 wickets,2024-02-14,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,1,0,0,0,2,2024,2024-02
Japan,T20I,Hong Kong v Japan,Hong Kong,Lost,7 wickets,2024-02-14,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,0,1,0,0,2,2024,2024-02
China,T20I,China v Japan,Japan,Lost,180 runs,2024-02-15,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,0,1,0,0,2,2024,2024-02
Japan,T20I,China v Japan,China,Won,180 runs,2024-02-15,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,1,0,0,0,2,2024,2024-02
Hong Kong,T20I,Hong Kong v Japan,Japan,Won,27 runs,2024-02-15,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,1,0,0,0,2,2024,2024-02
Japan,T20I,Hong Kong v Japan,Hong Kong,Lost,27 runs,2024-02-15,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,0,1,0,0,2,2024,2024-02
Maldives,T20I,Maldives v Thailand,Thailand,Lost,8 wickets,2024-02-15,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Thailand,T20I,Maldives v Thailand,Maldives,Won,8 wickets,2024-02-15,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Bhutan,T20I,Bhutan v Saudi Arabia,Saudi Arabia,Lost,166 runs,2024-02-15,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
Saudi Arabia,T20I,Bhutan v Saudi Arabia,Bhutan,Won,166 runs,2024-02-15,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
China,T20I,China v Hong Kong,Hong Kong,Lost,10 wickets,2024-02-16,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,0,1,0,0,2,2024,2024-02
Hong Kong,T20I,China v Hong Kong,China,Won,10 wickets,2024-02-16,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,1,0,0,0,2,2024,2024-02
China,T20I,China v Japan,Japan,Lost,44 runs,2024-02-16,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,0,1,0,0,2,2024,2024-02
Japan,T20I,China v Japan,China,Won,44 runs,2024-02-16,"Mission Road Ground, Mong Kok, Hong Kong",Neutral,1,1,0,0,0,2,2024,2024-02
Saudi Arabia,T20I,Saudi Arabia v Thailand,Thailand,Won,8 wickets,2024-02-16,"Terdthai Cricket Ground, Bangkok",Neutral,1,1,0,0,0,2,2024,2024-02
Thailand,T20I,Saudi Arabia v Thailand,Saudi Arabia,Lost,8 wickets,2024-02-16,"Terdthai Cricket Ground, Bangkok",Neutral,1,0,1,0,0,2,2024,2024-02
